id_emp,latitude,longitude,type
2741942,-2.6333,-53.8333,MANEJO
2741943,-2.5389,-53.9541,MANEJO
2741944,-2.5377,-53.9541,MANEJO
2741945,-2.5361,-53.9554,MANEJO
2741946,-2.4863,-53.7222,PTO_SFPA
2741947,-2.4833,-53.7333,PTO_SFPA
2741948,-2.6778,-53.3997,MANEJO
2741950,-3.84338,-49.0974,PTO_SFPA
2741951,-1.0685,-53.4078,MANEJO
2741956,-3.0393,-56.1893,MANEJO
2741957,-2.6793,-55.2383,PTO_SFPA
2741958,-2.44,-54.7,MANEJO
2741959,-3.1659,-56.063,MANEJO
2741960,-2.44,-54.7,MANEJO
2741961,-3.2194,-56.2652,MANEJO
2741962,-3.2371,-56.1332,MANEJO
2741963,-2.43849,-54.6996,PTO_SFPA
2741964,-2.8425,-55.7434,MANEJO
2741965,-3.2154,-56.0836,MANEJO
2741966,-3.2124,-56.0931,MANEJO
2741967,-3.0231,-55.9727,MANEJO
2741968,-3.2219,-55.9471,MANEJO
2741969,-2.9105,-55.7679,MANEJO
2741970,-3.0236,-56.0407,MANEJO
2741971,-3.2248,-56.0621,MANEJO
2741972,-2.443,-54.7083,MANEJO
2741973,-3.0226,-56.0612,MANEJO
2741974,-2.44,-54.7,MANEJO
2741975,-2.44,-54.7,MANEJO
2741976,-2.9207,-55.7652,MANEJO
2741977,-3.1027,-56.0518,MANEJO
2741978,-3.028,-56.0542,MANEJO
2741979,-2.675,-55.7479,MANEJO
2741980,-2.991,-51.4861,MANEJO
2741982,-3.1767,-51.4869,MANEJO
2741983,-3.1717,-51.4986,MANEJO
2741984,-3.5144,-51.4402,MANEJO
2741985,-3.46985,-51.2003,PTO_SFPA
2741986,-3.75007,-47.4892,PTO_SFPA
2741987,-3.75007,-47.4892,PTO_SFPA
2741988,-2.99,-47.35,MANEJO
2741990,-3.203,-47.6026,PTO_SFPA
2741991,-2.99,-47.35,MANEJO
2741992,-3.479,-48.2916,MANEJO
2741993,-1.88993,-48.7668,PTO_SFPA
2741994,-1.88993,-48.7668,PTO_SFPA
2741995,-2.6835,-49.0735,PTO_SFPA
2741997,-3.0915,-49.3351,MANEJO
2741998,-1.75989,-55.8579,PTO_SFPA
2741999,-0.9811,-56.1225,MANEJO
2742000,-1.3083,-56.2441,MANEJO
2742002,-1.75989,-55.8579,PTO_SFPA
2742003,-1.5871,-55.7412,MANEJO
2742004,-1.4554,-48.4898,PTO_SFPA
2742006,-1.4554,-48.4898,PTO_SFPA
2742007,-1.4554,-48.4898,PTO_SFPA
2742008,-1.4554,-48.4898,PTO_SFPA
2742009,-1.4554,-48.4898,PTO_SFPA
2742010,-1.4554,-48.4898,PTO_SFPA
2742011,-1.36183,-48.2434,PTO_SFPA
2742012,-1.36183,-48.2434,PTO_SFPA
2742013,-4.57347,-55.9429,PTO_SFPA
2742014,-5.1301,-56.0034,PTO_SFPA
2742015,-5.1296,-56.003,PTO_SFPA
2742016,-4.7258,-55.8288,MANEJO
2742017,-3.5641,-50.5649,MANEJO
2742019,-3.6685,-51.1472,MANEJO
2742020,-3.77191,-49.5735,PTO_SFPA
2742025,-1.36002,-48.3421,PTO_SFPA
2742027,-1.334,-48.3835,PTO_SFPA
2742028,-1.36391,-48.3743,PTO_SFPA
2742029,-1.36391,-48.3743,PTO_SFPA
2742030,-2.41302,-48.1415,PTO_SFPA
2742031,-2.8087,-54.4149,MANEJO
2742032,-3.0365,-52.7284,MANEJO
2742034,-6.9166,-55.5177,MANEJO
2742035,-7.14,-55.38,MANEJO
2742036,-7.14,-55.38,MANEJO
2742037,-7.14347,-55.3786,PTO_SFPA
2742038,-3.71519,-53.7396,PTO_SFPA
2742039,-2.2308,-47.726,PTO_SFPA
2742045,-3.2062,-53.134,MANEJO
2742046,-3.1856,-53.1021,MANEJO
2742047,-3.1877,-53.1459,MANEJO
2742048,-3.44,-52.88,MANEJO
2742070,-7.7252,-54.8994,MANEJO
2742071,-6.4813,-55.1508,MANEJO
2742124,-4.24749,-49.9499,PTO_SFPA
2742125,-4.32,-50.2811,MANEJO
2742129,-4.1389,-55.5271,MANEJO
2742130,-4.2603,-55.4526,MANEJO
2742131,-9.2526,-56.7155,MANEJO
2742134,-4.0685,-56.157,MANEJO
2742136,-1.4488,-55.2376,MANEJO
2742137,-1.942,-54.7388,MANEJO
2742138,-4.0266,-54.6443,MANEJO
2742141,-6.64254,-51.9904,PTO_SFPA
2742142,-4.19944,-47.8245,PTO_SFPA
2742147,-3.2352,-54.8791,MANEJO
2742148,-9.2619,-51.0438,MANEJO
2742149,-9.3636,-50.6108,PTO_SFPA
2742150,-1.4986,-48.6342,PTO_SFPA
2742152,-2.74,-56.4082,MANEJO
2742153,-2.6221,-56.2208,PTO_SFPA
2742154,-2.746,-56.3739,MANEJO
2742155,-3.0698,-56.4629,MANEJO
2742156,-3.0185,-56.206,MANEJO
2742157,-3.0991,-56.304,MANEJO
2742158,-1.2484,-55.5904,MANEJO
2742159,-1.91,-55.51,MANEJO
2742160,-1.91,-55.51,MANEJO
2742161,-1.4693,-55.6119,MANEJO
2742162,-3.7494,-55.5793,MANEJO
2742163,-4.0333,-55.4333,MANEJO
2742164,-3.3019,-55.9584,MANEJO
2742165,-3.6,-55.33,MANEJO
2742166,-3.8461,-55.3662,MANEJO
2742167,-3.4204,-55.9286,MANEJO
2742173,-6.49659,-49.8776,PTO_SFPA
2742174,-6.49,-49.87,MANEJO
2742175,-1.0546,-54.1636,MANEJO
2742201,-2.4256,-47.3178,MANEJO
2742203,-1.76984,-47.446,PTO_SFPA
2742205,-2.5111,-44.2334,PTO_IBAMA
2742209,-15.8106,-42.2259,PTO_IBAMA
2742210,-9.6658,-35.7335,PTO_IBAMA
2742218,-10.9111,-37.0671,PTO_IBAMA
2742223,-12.0835,-41.6334,PTO_IBAMA
2742226,-22.2266,-45.9389,PTO_IBAMA
2742228,-1.3969,-48.3195,PTO_SFPA
2742231,-2.43849,-54.6996,PTO_SFPA
2742232,-1.3396,-48.2756,PTO_SFPA
2742234,-2.6835,-49.0735,PTO_SFPA
2742242,-11.7682,-38.3346,PTO_IBAMA
2742249,-1.2407,-48.4599,PTO_SFPA
2742257,-22.9061,-42.4755,PTO_IBAMA
2742263,-6.4845,-35.4363,PTO_IBAMA
2742265,-5.6293,-50.0166,PTO_SFPA
2742266,-3.9968,-51.3007,PTO_SFPA
2742276,-2.7491,-42.8327,PTO_IBAMA
2742281,-10.3036,-36.5852,PTO_IBAMA
2742282,-3.8094,-47.4931,PTO_SFPA
2742283,-14.0332,-42.1407,PTO_IBAMA
2742287,-11.3041,-41.8391,PTO_IBAMA
2742288,-19.4569,-44.2413,PTO_IBAMA
2742292,-4.027,-49.0052,PTO_SFPA
2742293,-3.8098,-47.4935,PTO_SFPA
2742296,-11.3486,-41.6548,PTO_IBAMA
2742297,-5.1586,-42.7975,PTO_IBAMA
2742299,-20.085,-45.2947,PTO_IBAMA
2742308,-6.6697,-41.7183,PTO_IBAMA
2742317,-22.77,-41.911,PTO_IBAMA
2742323,-22.8404,-42.024,PTO_IBAMA
2742326,-22.7866,-43.313,PTO_IBAMA
2742327,-22.7682,-43.4179,PTO_IBAMA
2742328,-6.3755,-39.308,PTO_IBAMA
2742329,-7.2296,-39.3224,PTO_IBAMA
2742335,-22.9669,-42.018,PTO_IBAMA
2742339,-7.0201,-35.8569,PTO_IBAMA
2742346,-3.8275,-38.5163,PTO_IBAMA
2742353,-16.6841,-44.3635,PTO_IBAMA
2742361,-7.9579,-35.0138,PTO_IBAMA
2742363,-17.7206,-49.0611,PTO_IBAMA
2742368,-16.5571,-41.5017,PTO_IBAMA
2742372,-19.9102,-43.9266,PTO_IBAMA
2742374,-5.1068,-42.6763,PTO_IBAMA
2742375,-7.231,-39.2792,PTO_IBAMA
2742377,-7.125,-34.9322,PTO_IBAMA
2742385,-19.4419,-44.7468,PTO_IBAMA
2742388,-7.2305,-35.868,PTO_IBAMA
2742403,-1.4554,-48.4898,FINAL
2742404,-1.2403,-48.4591,PTO_SFPA
2742405,-11.3004,-41.8505,PTO_IBAMA
2742407,-1.61307,-47.4784,FINAL
2742409,-1.61307,-47.4784,FINAL
2742416,-0.945439,-47.1253,PTO_SFPA
2742422,-7.1616,-34.8435,PTO_IBAMA
2742427,-4.1308,-38.2497,PTO_IBAMA
2742428,-1.2403,-48.4591,PTO_SFPA
2742432,-3.7361,-38.653,PTO_IBAMA
2742438,-25.4405,-49.2725,PTO_IBAMA
2742443,-1.4554,-48.4898,PTO_SFPA
2742444,-12.9702,-38.5122,PTO_IBAMA
2742446,-1.4554,-48.4898,FINAL
2742451,-23.9236,-46.3819,PTO_IBAMA
2742456,-19.9758,-43.8509,PTO_IBAMA
2742466,-6.6916,-35.5333,PTO_IBAMA
2742467,-1.336,-48.3823,PTO_SFPA
2742471,-9.7753,-36.6445,PTO_IBAMA
2742472,-15.6343,-47.7842,PTO_IBAMA
2742474,-5.1491,-42.7966,PTO_IBAMA
2742478,-13.3989,-44.1979,PTO_IBAMA
2742485,-7.1183,-34.852,PTO_IBAMA
2742488,-18.5699,-46.5013,PTO_IBAMA
2742489,-25.4447,-49.1925,PTO_IBAMA
2742490,-22.7855,-43.3116,PTO_IBAMA
2742508,-1.61307,-47.4784,FINAL
2742513,-9.7525,-36.6611,PTO_IBAMA
2742516,-1.36391,-48.3743,FINAL
2742517,-1.4554,-48.4898,FINAL
2742530,-1.36391,-48.3743,PTO_SFPA
2742537,-3.7377,-38.5941,PTO_IBAMA
2742547,-7.09,-40.0263,PTO_IBAMA
2742554,-7.817,-39.069,PTO_IBAMA
2742555,-7.6822,-35.5227,PTO_IBAMA
2742559,-7.7783,-39.9411,PTO_IBAMA
2742562,-12.9527,-39.269,PTO_IBAMA
2742569,-26.9072,-52.703,PTO_IBAMA
2742571,-7.14347,-55.3786,FINAL
2742575,-19.0278,-48.3312,PTO_IBAMA
2742578,-29.7466,-51.1477,PTO_IBAMA
2742579,-27.0474,-49.6246,PTO_IBAMA
2742584,-22.9392,-43.6665,PTO_IBAMA
2742589,-5.0888,-42.8019,PTO_IBAMA
2742590,-22.622,-43.2361,PTO_IBAMA
2742598,-4.0261,-42.07,PTO_IBAMA
2742605,-26.2451,-51.0759,PTO_IBAMA
2742607,-7.0213,-35.853,PTO_IBAMA
2742610,-6.8922,-38.5623,PTO_IBAMA
2742619,-30.2008,-51.1012,PTO_IBAMA
2742620,-26.9101,-48.6705,EXPORTAÇÃO
2742623,-16.2104,-44.4299,PTO_IBAMA
2742626,-12.8944,-38.3272,PTO_IBAMA
2742630,-6.8201,-51.3913,PTO_SFPA
2742633,-7.0775,-41.4666,PTO_IBAMA
2742634,-12.2666,-38.9666,PTO_IBAMA
2742649,-2.16347,-56.0889,FINAL
2743014,-27.682,-48.7543,PTO_IBAMA
2743030,-20.1446,-44.8912,PTO_IBAMA
2743041,-23.4333,-51.9333,PTO_IBAMA
2743048,-12.7235,-60.1286,PTO_IBAMA
2743052,-23.3953,-51.9197,PTO_IBAMA
2743087,-29.1478,-51.1408,PTO_IBAMA
2743089,-19.9023,-43.9598,PTO_IBAMA
2743112,-22.8847,-43.1305,PTO_SFMT
2743114,-21.1388,-47.7905,PTO_IBAMA
2743125,-23.018,-43.4794,PTO_IBAMA
2743129,-25.5782,-49.3963,PTO_IBAMA
2743152,-25.9256,-49.1787,PTO_IBAMA
2743175,-23.2716,-51.2485,PTO_IBAMA
2743178,-25.4177,-49.2673,PTO_IBAMA
2743180,-22.5269,-41.945,PTO_IBAMA
2743188,-22.783,-43.4277,PTO_IBAMA
2743214,-26.8877,-48.7,PTO_IBAMA
2743220,-26.9155,-49.0709,PTO_IBAMA
2743277,-22.8409,-43.2961,PTO_IBAMA
2743280,-22.8404,-43.2961,PTO_IBAMA
2743294,-25.6735,-48.5111,PTO_IBAMA
2743325,-25.343,-49.8219,PTO_IBAMA
2743329,-26.763,-52.8532,PTO_IBAMA
2743355,-22.7965,-43.6472,PTO_IBAMA
2743459,-30.1182,-51.3508,PTO_IBAMA
2743460,-20.6634,-43.7846,PTO_IBAMA
2743467,-22.9575,-44.29,PTO_IBAMA
2743471,-23.5475,-46.6361,PTO_IBAMA
2743499,-22.9335,-43.6678,PTO_SFMT
2743526,-26.2876,-48.9034,PTO_IBAMA
2743587,-26.2753,-51.0551,PTO_IBAMA
2743609,-22.7835,-43.3011,PTO_IBAMA
2743632,-22.8537,-42.5304,PTO_IBAMA
2743675,-19.9102,-43.9266,PTO_IBAMA
2743676,-26.4558,-48.613,PTO_IBAMA
2743677,-25.6736,-48.5111,PTO_IBAMA
2743683,-22.8719,-43.4491,PTO_IBAMA
2743686,-29.6398,-50.8048,PTO_IBAMA
2743689,-22.9696,-44.3008,PTO_IBAMA
2743700,-19.0278,-48.3312,PTO_IBAMA
2743743,-22.8611,-43.3465,PTO_IBAMA
2743752,-24.7159,-53.7514,PTO_IBAMA
2743906,-16.777,-49.2951,PTO_IBAMA
2743909,-22.7108,-43.5586,PTO_IBAMA
2743942,-22.5708,-41.9861,PTO_IBAMA
2743944,-26.2535,-51.0757,PTO_IBAMA
2743966,-24.1419,-52.6816,PTO_IBAMA
2743967,-22.7592,-43.4501,PTO_IBAMA
2743974,-22.5441,-44.1713,PTO_IBAMA
2744376,-10.2871,-37.0215,PTO_IBAMA
2744377,-10.7416,-37.8122,PTO_IBAMA
2744379,-10.9135,-37.6476,PTO_IBAMA
2744705,-10.6862,-37.3472,PTO_IBAMA
2744713,-10.9091,-37.0677,FINAL
2744725,-10.7387,-37.8097,FINAL
2744830,-10.7387,-37.8097,FINAL
2746396,-10.9091,-37.0677,FINAL
2746939,-10.9091,-37.0677,FINAL
2747257,-10.9091,-37.0677,FINAL
2747270,-11.1902,-37.6775,FINAL
2747727,-10.9091,-37.0677,FINAL
2748170,-10.8468,-37.1231,FINAL
2748622,-10.9136,-37.6689,FINAL
2749299,-10.7387,-37.8097,FINAL
2749670,-10.7215,-36.8544,FINAL
2750749,-10.8468,-37.1231,FINAL
2750888,-9.80616,-37.6833,FINAL
2751305,-27.0636,-51.3955,PTO_IBAMA
2751379,-26.1769,-48.6075,MANEJO
2751384,-26.1791,-48.6075,MANEJO
2751396,-26.2555,-51.0657,PTO_IBAMA
2751549,-26.9026,-53.1796,PTO_IBAMA
2751645,-26.1097,-48.8722,PTO_IBAMA
2751651,-27.179,-52.4699,PTO_IBAMA
2751726,-26.8867,-48.7375,PTO_IBAMA
2751760,-26.6163,-53.528,PTO_IBAMA
2751779,-26.957,-49.3694,PTO_IBAMA
2752429,-27.2824,-50.5816,FINAL
2752604,-26.8943,-48.6546,PTO_IBAMA
2752814,-26.9155,-49.0709,FINAL
2752941,-26.9985,-51.5528,FINAL
2753210,-26.9926,-48.6352,FINAL
2753305,-26.1159,-49.8086,FINAL
2753525,-26.095,-49.7982,FINAL
2753645,-26.8747,-52.4036,FINAL
2753832,-26.8943,-48.6546,PTO_IBAMA
2754024,-26.8943,-48.6546,FINAL
2754170,-28.3487,-49.2986,PTO_IBAMA
2754399,-27.0241,-48.6503,FINAL
2754438,-27.3172,-48.5576,PTO_IBAMA
2755638,-27.6136,-48.6366,FINAL
2755672,-22.9129,-43.2003,FINAL
2755686,-22.52,-43.1926,FINAL
2755704,-27.6136,-48.6366,FINAL
2755763,-22.9129,-43.2003,FINAL
2755813,-26.4851,-49.0713,FINAL
2755820,-26.8747,-52.4036,FINAL
2755973,-27.1382,-48.5146,PTO_IBAMA
2756010,-28.6146,-49.0296,FINAL
2756089,-26.4116,-49.074,FINAL
2756295,-27.2335,-52.026,FINAL
2756319,-26.4851,-49.0713,FINAL
2756521,-26.4851,-49.0713,FINAL
2757228,-26.8943,-48.6546,FINAL
2757294,-27.0019,-51.2442,FINAL
2757295,-22.9129,-43.2003,FINAL
2757394,-22.9292,-42.5099,PTO_IBAMA
2757509,-26.9101,-48.6705,PTO_IBAMA
2757928,-26.5716,-52.3229,FINAL
2758022,-26.9926,-48.6352,FINAL
2758211,-26.4851,-49.0713,FINAL
2758400,-26.9926,-48.6352,FINAL
2758638,-26.9926,-48.6352,FINAL
2758731,-27.0086,-51.1543,FINAL
2758811,-22.9129,-43.2003,PTO_IBAMA
2758881,-26.9101,-48.6705,FINAL
2759545,-26.4851,-49.0713,FINAL
2759669,-26.1159,-49.8086,FINAL
2759758,-26.4851,-49.0713,PTO_IBAMA
2760526,-26.4851,-49.0713,FINAL
2760793,-27.5945,-48.5477,FINAL
2760851,-28.8244,-49.6378,FINAL
2761065,-28.7132,-49.3087,FINAL
2761192,-26.095,-49.7982,FINAL
2762046,-26.8888,-48.6883,PTO_IBAMA
2762913,-22.9503,-43.1887,PTO_IBAMA
2763711,-27.2335,-52.026,FINAL
2764004,-26.0292,-48.852,FINAL
2764119,-26.4851,-49.0713,FINAL
2764201,-26.1159,-49.8086,FINAL
2765359,-26.1056,-50.3197,FINAL
2765564,-27.0241,-48.6503,FINAL
2766065,-26.4851,-49.0713,FINAL
2766154,-27.1591,-50.4659,FINAL
2767600,-26.4851,-49.0713,FINAL
2768190,-27.1004,-52.6152,FINAL
2768251,-26.4851,-49.0713,FINAL
2769366,-28.7358,-52.8367,PTO_IBAMA
2769377,-29.1247,-56.553,PTO_IBAMA
2769435,-28.7746,-51.6143,PTO_IBAMA
2769449,-27.5855,-54.0202,MANEJO
2769451,-28.2898,-54.614,PTO_IBAMA
2769507,-29.6652,-51.1308,PTO_IBAMA
2769771,-27.6436,-54.3245,PTO_IBAMA
2769791,-29.6421,-51.0271,PTO_IBAMA
2769859,-28.5475,-51.4044,PTO_IBAMA
2769977,-29.1311,-56.5515,PTO_IBAMA
2769999,-28.6302,-53.0961,FINAL
2770035,-30.2939,-51.3014,FINAL
2770194,-29.6535,-51.1843,PTO_IBAMA
2770211,-29.356,-50.8119,FINAL
2770294,-29.6875,-51.1328,FINAL
2770329,-29.1629,-51.1792,FINAL
2770521,-29.6824,-51.4679,FINAL
2770524,-31.3297,-54.0999,FINAL
2770621,-31.5516,-53.6773,PTO_IBAMA
2770672,-33.6866,-53.4594,PTO_IBAMA
2770722,-31.3297,-54.0999,FINAL
2770772,-30.8773,-55.5392,PTO_IBAMA
2770840,-29.7614,-57.0853,FINAL
2770876,-28.8399,-51.8895,FINAL
2770895,-31.3297,-54.0999,FINAL
2770958,-31.3297,-54.0999,PTO_IBAMA
2771141,-29.5137,-50.7739,PTO_IBAMA
2771302,-27.5691,-53.9695,PTO_IBAMA
2771332,-31.3297,-54.0999,FINAL
2771369,-31.3297,-54.0999,PTO_IBAMA
2771441,-30.0318,-51.2065,FINAL
2771595,-27.5945,-48.5477,FINAL
2771648,-29.7545,-51.1498,PTO_IBAMA
2771715,-29.4591,-51.9644,FINAL
2771743,-31.3297,-54.0999,FINAL
2771941,-29.6875,-51.1328,FINAL
2772127,-31.3297,-54.0999,PTO_IBAMA
2772298,-30.8773,-55.5392,FINAL
2772375,-30.0318,-51.2065,PTO_IBAMA
2772486,-30.0318,-51.2065,FINAL
2772494,-30.9756,-54.6694,PTO_IBAMA
2772548,-29.7614,-57.0853,FINAL
2772647,-29.7614,-57.0853,PTO_IBAMA
2772758,-30.0318,-51.2065,PTO_IBAMA
2772931,-29.1311,-56.5515,FINAL
2772993,-29.5486,-51.7339,PTO_IBAMA
2773038,-31.3297,-54.0999,FINAL
2773092,-31.3297,-54.0999,FINAL
2773115,-33.525,-53.3717,FINAL
2773167,-29.9625,-51.6289,FINAL
2773198,-31.3297,-54.0999,FINAL
2773206,-29.7614,-57.0853,FINAL
2773303,-31.3297,-54.0999,PTO_IBAMA
2773434,-29.9472,-51.1016,FINAL
2773469,-31.3297,-54.0999,FINAL
2773520,-31.3297,-54.0999,FINAL
2773660,-29.6875,-51.1328,FINAL
2773704,-29.722,-52.4343,PTO_IBAMA
2773784,-30.0318,-51.2065,FINAL
2773791,-28.7286,-52.8461,FINAL
2773977,-31.7649,-52.3371,FINAL
2774004,-30.0318,-51.2065,FINAL
2774069,-30.0318,-51.2065,FINAL
2774369,-31.3297,-54.0999,PTO_IBAMA
2774419,-29.7614,-57.0853,FINAL
2774471,-30.0318,-51.2065,FINAL
2774539,-30.0318,-51.2065,FINAL
2774645,-29.7642,-50.0282,FINAL
2774667,-29.6875,-51.1328,FINAL
2774673,-30.0847,-51.6187,FINAL
2774768,-31.3297,-54.0999,PTO_IBAMA
2774931,-29.7614,-57.0853,PTO_IBAMA
2774950,-31.3297,-54.0999,FINAL
2775087,-29.3544,-51.6687,FINAL
2775131,-29.7545,-51.1498,FINAL
2775225,-29.2884,-51.8658,FINAL
2775389,-30.0318,-51.2065,FINAL
2775722,-30.0318,-51.2065,FINAL
2775895,-29.3734,-50.8762,FINAL
2776061,-29.7614,-57.0853,FINAL
2776080,-31.3297,-54.0999,FINAL
2776098,-30.0318,-51.2065,FINAL
2776103,-29.6875,-51.1328,FINAL
2776108,-30.0318,-51.2065,FINAL
2776212,-30.0318,-51.2065,FINAL
2776313,-29.7614,-57.0853,FINAL
2776324,-28.2576,-52.4091,PTO_IBAMA
2776356,-31.5794,-53.3798,FINAL
2776504,-29.7614,-57.0853,PTO_IBAMA
2776569,-30.0318,-51.2065,FINAL
2776775,-27.6282,-54.3053,PTO_IBAMA
2776945,-29.7614,-57.0853,FINAL
2777012,-31.3297,-54.0999,FINAL
2777040,-30.0318,-51.2065,FINAL
2777126,-31.3297,-54.0999,PTO_IBAMA
2777144,-29.3734,-50.8762,FINAL
2777356,-30.0318,-51.2065,FINAL
2777500,-33.525,-53.3717,FINAL
2777513,-30.0318,-51.2065,FINAL
2777681,-30.0318,-51.2065,FINAL
2777773,-29.1629,-51.1792,FINAL
2777796,-30.0318,-51.2065,FINAL
2777897,-31.3297,-54.0999,FINAL
2778168,-30.0318,-51.2065,FINAL
2778275,-30.0318,-51.2065,FINAL
2778299,-29.7614,-57.0853,FINAL
2778354,-30.0318,-51.2065,FINAL
2778628,-30.0318,-51.2065,FINAL
2778978,-30.0318,-51.2065,FINAL
2779113,-31.3297,-54.0999,FINAL
2779253,-29.722,-52.4343,FINAL
2779501,-29.4591,-51.9644,FINAL
2779529,-29.7545,-51.1498,FINAL
2779578,-29.6868,-53.8149,FINAL
2779591,-27.9007,-53.3134,FINAL
2779664,-30.2029,-57.5497,FINAL
2779702,-31.7649,-52.3371,FINAL
2779763,-31.3297,-54.0999,FINAL
2779822,-29.6824,-51.4679,FINAL
2779937,-30.0318,-51.2065,FINAL
2780008,-29.3734,-50.8762,FINAL
2780026,-30.0318,-51.2065,FINAL
2780165,-28.7799,-51.6113,FINAL
2780251,-28.4498,-52.1986,FINAL
2780466,-29.6875,-51.1328,FINAL
2780582,-29.9413,-50.9869,FINAL
2780597,-29.6875,-51.1328,FINAL
2780621,-30.0318,-51.2065,FINAL
2780661,-31.3297,-54.0999,PTO_IBAMA
2780675,-30.0318,-51.2065,FINAL
2780736,-29.852,-51.1841,FINAL
2780884,-28.2833,-53.5023,PTO_IBAMA
2781018,-31.3297,-54.0999,FINAL
2781059,-30.0318,-51.2065,FINAL
2781169,-30.0318,-51.2065,FINAL
2781178,-29.2969,-51.5028,FINAL
2781237,-29.7614,-57.0853,PTO_IBAMA
2781275,-30.0318,-51.2065,FINAL
2781367,-28.2576,-52.4091,FINAL
2781374,-29.7545,-51.1498,FINAL
2781448,-29.6505,-50.7753,FINAL
2781486,-30.8773,-55.5392,FINAL
2781526,-31.3297,-54.0999,FINAL
2781664,-29.7545,-51.1498,FINAL
2781804,-31.8642,-52.8184,FINAL
2782013,-29.6868,-53.8149,FINAL
2782130,-28.2958,-52.7933,PTO_IBAMA
2782350,-29.7614,-57.0853,FINAL
2782447,-30.0318,-51.2065,FINAL
2782515,-30.0318,-51.2065,PTO_IBAMA
2782870,-30.033,-51.2299,PTO_IBAMA
2783187,-30.0318,-51.2065,FINAL
2783264,-28.4548,-52.8182,FINAL
2783290,-30.0318,-51.2065,FINAL
2783396,-29.6349,-51.0064,PTO_IBAMA
2783415,-31.3297,-54.0999,FINAL
2783527,-29.7614,-57.0853,FINAL
2783558,-29.9413,-50.9869,FINAL
2783572,-29.6868,-53.8149,FINAL
2783595,-30.0318,-51.2065,PTO_IBAMA
2783632,-29.5836,-51.0898,FINAL
2783826,-28.2576,-52.4091,FINAL
2784410,-31.3297,-54.0999,PTO_IBAMA
2784510,-30.8773,-55.5392,PTO_IBAMA
2784661,-29.9914,-51.0809,FINAL
2784702,-29.6747,-51.0606,PTO_IBAMA
2784705,-29.7545,-51.1498,FINAL
2784724,-29.9128,-51.1857,FINAL
2784903,-28.7286,-52.8461,FINAL
2785032,-30.0318,-51.2065,FINAL
2785186,-30.0318,-51.2065,FINAL
2785394,-29.7614,-57.0853,FINAL
2785447,-29.7614,-57.0853,FINAL
2785639,-29.2227,-51.3419,FINAL
2785912,-29.4404,-50.5828,FINAL
2785958,-29.6875,-51.1328,PTO_IBAMA
2785976,-30.0318,-51.2065,FINAL
2785983,-30.0318,-51.2065,FINAL
2786335,-29.7614,-57.0853,PTO_IBAMA
2786601,-31.7565,-52.4889,FINAL
2786612,-30.0318,-51.2065,FINAL
2786616,-30.0318,-51.2065,FINAL
2786647,-30.0318,-51.2065,FINAL
2786689,-31.3297,-54.0999,FINAL
2786731,-29.6875,-51.1328,FINAL
2787102,-30.0318,-51.2065,FINAL
2787151,-29.7614,-57.0853,FINAL
2787240,-29.9414,-50.9606,PTO_IBAMA
2787519,-31.3297,-54.0999,PTO_IBAMA
2787672,-30.0318,-51.2065,FINAL
2787709,-27.8263,-54.662,FINAL
2787753,-31.3297,-54.0999,FINAL
2787885,-28.2576,-52.4091,FINAL
2787893,-31.3297,-54.0999,FINAL
2787966,-29.6875,-51.1328,FINAL
2788044,-29.7614,-57.0853,FINAL
2788223,-31.7649,-52.3371,FINAL
2788423,-27.7251,-54.1275,PTO_IBAMA
2788697,-30.9756,-54.6694,PTO_IBAMA
2788711,-29.7614,-57.0853,FINAL
2789124,-29.6875,-51.1328,FINAL
2789308,-29.7614,-57.0853,FINAL
2789538,-29.6875,-51.1328,FINAL
2789601,-31.3297,-54.0999,FINAL
2789663,-29.7614,-57.0853,FINAL
2789692,-31.3297,-54.0999,FINAL
2789884,-30.0819,-51.0194,FINAL
2789992,-29.163,-51.8714,FINAL
2790079,-30.0318,-51.2065,FINAL
2790675,-29.7545,-51.1498,FINAL
2790704,-31.5516,-53.6773,FINAL
2790809,-29.2969,-51.5028,PTO_IBAMA
2790837,-30.0318,-51.2065,FINAL
2791166,-30.0318,-51.2065,PTO_IBAMA
2791338,-29.8881,-50.2667,FINAL
2791407,-31.3297,-54.0999,FINAL
2791662,-29.7614,-57.0853,FINAL
2791828,-28.9817,-52.3445,FINAL
2791986,-28.0297,-54.3517,FINAL
2792336,-30.0318,-51.2065,FINAL
2792368,-30.0318,-51.2065,FINAL
2792402,-30.0318,-51.2065,FINAL
2792477,-29.7614,-57.0853,FINAL
2792505,-29.2969,-51.5028,FINAL
2792652,-27.9082,-55.1379,PTO_IBAMA
2792930,-25.4195,-49.2646,FINAL
2793128,-30.0318,-51.2065,FINAL
2793216,-30.0318,-51.2065,FINAL
2793361,-29.1629,-51.1792,FINAL
2793383,-29.6243,-50.8312,FINAL
2793971,-30.0318,-51.2065,FINAL
2794146,-30.0318,-51.2065,FINAL
2794372,-30.0819,-51.0194,FINAL
2794394,-30.0318,-51.2065,FINAL
2794462,-31.7649,-52.3371,FINAL
2794531,-29.6875,-51.1328,FINAL
2794549,-30.0318,-51.2065,FINAL
2794646,-31.7649,-52.3371,PTO_IBAMA
2794653,-30.0318,-51.2065,FINAL
2794679,-31.3297,-54.0999,FINAL
2794711,-30.0318,-51.2065,FINAL
2794760,-29.163,-51.8714,FINAL
